Date,BMY,CL,CVX,DUK,ED,EPD,GIS,GLD,GPC,IWP,IWY,JNJ,KMB,KO,LMT,MCD,O,PEP,PG,PSA,QQQ,QUAL,RPG,SCHG,SCHM,VBK,VGT,VUG,VZ,WEC,XOM
2010-09-21,26966133815.42206,24301163486.995697,79844554805.14526,18782743611.499786,7794135493.041992,14254998895.76435,12343255611.465454,,4257010215.450287,,,109348667883.68227,13519608673.576355,78594468357.56302,13668215361.442566,45639243740.15808,3922318121.3378906,60827794517.326355,106049425968.01758,9848515017.77649,,,,,,,,,58845522493.486404,5427501071.731567,141329624686.96594
2010-09-22,26995249212.875366,24270231543.7088,79343948706.51245,18983354961.624146,7805399848.617554,14388806294.441223,12675455993.606567,,4239740368.5512543,,,109401664731.75049,13570427612.0224,78756810587.95929,13696826159.572601,45409553134.91821,3888979119.8730474,61010851089.85901,106514917172.12677,9857287619.232178,,,,,,,,,58972977350.37804,5438782983.787537,141122910095.06226
2010-09-23,26859396450.157166,24149576264.900208,78633122220.45898,18751068757.061005,7736223854.522705,14392527709.60331,12505895904.38843,,4214793883.911133,,,109119190792.69409,13513510400.96283,78269866847.17178,13672025132.980347,45113386970.67261,3849893188.4765625,60214586398.887634,105532293084.83124,9527835183.990477,,,,,,,,,58572409932.06024,5361690620.544434,140433988498.22998
2010-09-24,26801165655.25055,24291887838.718414,80215026866.60767,18993906681.972507,7848834975.55542,14414825595.259666,12886540560.592651,,4305940441.879272,,,109701744474.94507,13426103211.547852,79284275599.78485,13950546393.852234,45391429805.67932,3886678967.285156,60525764232.6355,106256304028.85437,9841691002.593994,,,,,,,,,59428168833.13179,5460406297.325134,141811879332.96204
2010-09-27,26781758572.292328,24418737717.75055,80174937025.29907,18898888683.120728,7842397242.279052,14414825595.259666,12713519433.22754,,4280035815.3095245,,,109507542322.46399,13277711911.2854,79257242063.99918,13807470130.691528,45185943337.47864,3851044335.9374995,60745438788.60474,105222038262.48169,9651622594.818115,,,,,,,,,59828720729.94232,5458527082.53479,141720011474.4568
2010-09-28,27101992942.16156,24381602620.52536,80975865142.51709,18941112632.12204,7802182100.418091,14500318676.710129,12789650872.467041,,4337601396.524429,,,110213695504.98961,13155753382.575989,79933478620.56732,13824637547.359467,45107369212.72278,3887828210.449219,61120682810.40192,104498016940.30762,9587290844.680786,,,,,,,,,59573811016.15906,5496132452.522278,142523748043.97583
2010-09-29,26866396873.588562,24226913821.460724,81376375867.30957,18856659482.54776,7790919422.50061,14645294146.53778,12758502669.143677,,4309777035.404205,,,110001908658.44727,13224861600.013733,79473601595.72601,13713995920.715332,44998566187.438965,3899838848.8769526,61093229048.34747,103860206917.99164,9456680079.208374,,,,,,,,,59464559006.91032,5446305864.143372,141444407898.94104
2010-09-30,26611183709.3544,23778322804.99649,81146103379.82178,18698279958.782196,7757134744.064331,14745652803.897858,12644313490.280151,,4278117518.547058,,,109384037817.5354,13222835766.036987,79149008380.37491,13597629086.62796,45034847873.61145,3892909112.548828,60809499419.21234,103377539874.07684,9458626683.868408,,,,,,,,,59337127432.27959,5434082839.393616,141903778952.17896
2010-10-01,26778051529.88434,23688609733.932495,82047134050.29297,18824979376.537323,7774835155.258179,14886897294.402122,12786186414.3219,,4274279199.6765137,,,109013228761.67297,13218766096.824646,79960520451.39313,13279053646.16394,45282640791.47339,3921769207.763672,61322034481.048584,103705074317.7414,9550251852.584839,,,,,,,,,59883340914.00146,5477330068.588257,143626130585.32715
2010-10-04,26238172510.83374,23642198988.430023,81406378633.57542,18740513098.03391,7733007783.981323,14953812948.942184,12800024866.912844,,4262765680.85289,,,108871981237.10632,13249256075.180054,79635927236.04202,13229453937.454224,45300781634.55962,3948324389.6484375,61203060768.89038,103360332899.81842,9500540444.335938,,,,,,,,,60138238986.65428,5442544423.965454,142822394015.8081
2010-10-05,26640623671.894073,23178144566.436768,83488846301.87988,18729957439.006805,7787704470.397949,14983539318.680763,12879619624.298096,,4286752585.7753754,,,110866883504.56238,13316337073.928831,80690898734.8938,13467911640.834808,45826599873.58093,3962176721.1914067,62017665017.50946,104842789492.68341,9550251852.584839,,,,,,,,,61121448864.24065,5506475058.242798,145279672636.64246
2010-10-06,26689701413.16414,22881145904.296875,83989445221.09985,18687726925.540924,7752311477.081299,15143376538.75351,13005135837.097168,,4290588316.6275024,,,111590748041.61072,13424066299.873354,80880241320.91522,13525134409.332275,45669465635.14709,3963334295.6542974,62337984842.87262,104928959279.93774,9391374035.934448,,,,,,,,,61635047778.82576,5469807790.351868,146841235666.96167
2010-10-07,26797681353.588104,22816180440.753937,83619001877.28882,18613817618.95752,7749090932.785034,15206566952.466965,12963292159.500122,,4286752585.7753754,,,111608374955.8258,13432198714.736938,80393322465.24812,13473634503.803253,45850779491.233826,3949476489.2578125,60498304913.139336,104808334031.5628,9467403248.550415,,,,,,,,,60840594951.06697,5466988667.106628,146634616357.193
2010-10-08,26660267814.645767,23171961941.41388,84039514446.25854,18624371965.091705,7765183588.317871,15225150117.874146,12893564096.832275,,4319372545.0229645,,,111626065200.2716,13507413513.061523,80352751423.96927,13372529028.377531,45995853694.381714,3950632635.4980464,60177962858.00934,106635615067.55829,9520034894.058228,,,,,,,,,60655838569.73648,5473570434.768677,147851782110.5194
2010-10-11,26856574006.710052,23156496825.141907,83809241958.77075,18603256708.358765,7758744736.602784,15355248534.798622,12754096571.502686,,4323210001.220703,,,111749611925.354,13483024576.74408,80555614925.4036,13445015500.011444,45687599472.6944,3951790209.9609375,59967469195.74737,107118250977.02026,9580470792.72461,,,,,,,,,61025347452.020645,5471690617.858887,148242184778.3661
2010-10-12,26728972197.608948,23184334034.431458,83939390354.76685,18561026194.892883,7757134744.064331,15370117936.372757,12851724979.232788,,4339520555.9597025,,,111731974456.10046,13556198309.257507,80609723472.17558,13458370800.66681,45681550189.819336,3978339678.955078,60480009815.02533,106911372916.18347,9711076934.432983,,,,,,,,,60120047780.14184,5450066702.201843,148586709098.20557
2010-10-13,26836953729.03824,23428744458.27484,83769202373.35205,18539904373.695374,7753920351.18103,15444461118.57891,13067893943.496704,,4383652596.242906,,,112243946596.22192,13582624157.24945,81069583906.93666,13567105197.06726,45784303932.22809,4001431896.9726562,60772903665.5426,107962939060.17303,9872878291.030884,,,,,,,,,59510335812.20627,5464168941.741943,149367482673.18726
2010-10-14,27003808821.525574,23462772846.302036,83999482040.25267,18561026194.892883,7794135493.041992,15470482332.229614,12987701826.431274,,4369264651.630402,,,112526378315.12451,13505380755.523682,81028996275.57756,13391606019.763947,46563974880.2948,3957558801.2695312,60992539319.41986,108255955773.81134,9957680765.640259,,,,,,,,,59935275877.30408,5457588980.438232,149964631693.6493
2010-10-15,26699529053.058624,23478236251.831055,83709175302.58179,18571585792.598724,7818265808.441162,15507645793.795586,12998163600.830078,,4576501089.073181,,,112226256351.77612,13493180056.159973,81069583906.93666,13357266497.478485,46829943668.93768,3995660449.21875,61029162860.298164,108187003338.96637,9840715388.381958,,,,,,,,,59916813044.41451,5506475058.242798,149711943471.6034
2010-10-18,26827134044.17038,23738111791.94641,84580188847.96143,18634934188.583374,7897095606.353759,15555973500.847816,13043481996.566772,,4601447286.155701,,,112738196826.78223,13580591399.711609,81150750874.61472,13361080957.96585,46733218192.78717,4049919104.0039062,60864401385.87952,109204082887.3825,9934288482.833862,,,,,,,,,60212424030.61867,5521517808.357239,152215211602.9358
2010-10-19,26346149269.247055,23589619303.848263,82888152008.81958,18656048132.423405,7856874872.299194,15489066454.052925,12938889332.565308,,4532366460.771561,,,111731974456.10046,13430164572.486877,81610553244.09485,13252346561.5654,46533770499.15314,4025675024.4140625,59866785024.261475,108911003904.83856,9825122074.432373,,,,,,,,,59417963442.106255,5515875347.03064,149551266031.26526
2010-10-20,26395236556.549072,23877330342.510223,84119629514.16016,18782743611.499786,7900312795.333862,15567120530.843735,12959810601.364136,,4568824738.889694,,,112279242644.80591,13533837976.341248,82706128964.38599,13321022089.424133,46787623208.19855,4115726367.1875,59464065010.643005,110078338322.56317,10002520047.668457,,,,,,,,,60304804161.47231,5599550682.174683,151595226630.78308
2010-10-21,26611183709.3544,23892901524.845123,84349880463.40942,18814419778.831482,7863313164.794922,15593142700.910568,12942372030.700684,,4564988145.364761,,,112967747803.03955,13590749648.55194,83138906093.12057,13704452736.07254,47410163420.60089,4105333666.9921875,59656263574.790955,110321477642.78412,10025912330.474852,,,,,,,,,60083083310.59456,5599550682.174683,152307127102.50854
2010-10-22,26463947303.533554,23936510073.39477,84650267096.7102,18772185326.68686,7901919432.556152,15637748036.384583,13005135837.097168,,4556353365.694046,,,112650020035.55298,13529773845.977783,83328265269.22226,13693008182.373047,47476656493.45398,4097252783.203125,59500682994.07959,110130426262.13074,10047358008.621216,,,,,,,,,59288634363.212585,5592970118.751526,152353005450.51575
2010-10-25,26660267814.645767,23945867837.33368,84970634035.9497,18761630980.552673,7914789306.915284,15648899848.461151,13074866179.763794,,4573622062.362671,,,112950099778.74756,13511479028.137207,82516769788.28432,13622426596.508026,47567304664.57367,4097252783.203125,59537300977.516174,110373607094.95544,9970350539.642332,,,,,,,,,59768986209.23996,5599550682.174683,152031507646.63696
2010-10-26,26365787047.977448,23815019952.026367,85250954210.35767,18856659482.54776,7956615000.534058,15845908181.42891,13036515460.29663,,4553475201.656342,,,112702932443.3136,12726847080.940247,82827833793.18236,13696826159.572601,47603589853.515625,4059153515.625,59299331323.43292,109192428223.87695,9902125580.184937,,,,,,,,,60046118841.04729,5603309713.874817,152789365868.1488
2010-10-27,26375595595.808025,23519090504.2305,84409964969.48242,18867212515.789032,8001659560.791016,15850805032.014847,12959810601.364136,,4528529579.689026,,,112226256351.77612,12673995384.95636,82760220921.07773,13523235384.750366,46829943668.93768,4056847412.109375,58823392015.26642,109574562119.63654,9750063191.726685,,,,,,,,,60064639879.58908,5570405692.520142,150814357773.66635
2010-10-28,26493384084.062576,23338413809.005737,84540113365.47852,19078366396.011353,8019353820.571899,15809347262.02488,13053942630.966185,,4566906154.569626,,,112208555552.29187,12712620547.599792,82787262751.90353,13548028205.680847,46829943668.93768,3990071575.9277344,59500682994.07959,109765634256.5918,9735450776.290894,,,,,,,,,59879844694.49044,5611773104.804993,152077417755.35583
2010-10-29,26405048286.390305,24023732302.72293,82697955003.8147,19226183696.285248,7998441253.372192,16148520157.814026,13095787448.562622,,4591854076.997757,,,112526378315.12451,12875235611.77826,82936026001.60599,13599537489.10904,47005229258.766174,3973841729.736328,59766106410.217285,110425726168.97583,9671118365.615845,,,,,,,,,60009189294.89136,5597670263.145447,152697529770.35522
2010-11-01,26571917697.92557,24067347694.244385,81546549489.89868,19057256390.850067,7988789127.212524,16129682585.716248,12949343126.968384,,4551556042.221069,,,112438117083.58765,12637407133.987427,83463532488.6322,13633871150.20752,47071701315.00244,3993552154.5410156,59994934072.68524,110512591292.34314,10008366467.025757,,,,,,,,,59861381861.600876,5606131245.597839,153753922801.2085
2010-11-02,26405048286.390305,24313438067.6651,82247425309.75342,19289538656.734467,8160919642.425537,16223899138.689041,12865669451.766968,,4585137306.531906,,,112773566760.63539,12795964991.363525,83666395990.06653,13666305786.72409,47385997814.02588,3969208813.4765625,60223733947.94464,111207408497.77222,10070751612.503052,,,,,,,,,60600395745.79239,5629635580.284119,155797883400.7263
2010-11-03,26159645260.99205,24441158714.85901,82798028839.4165,19310649974.788666,8122313374.664307,16137219144.821167,12806400883.499147,,4569785756.39534,,,113320845504.37927,12800027737.01477,83788142294.06357,13530861961.250305,47446441604.00391,3977321832.275391,59674592017.55524,111711153566.24603,9951831043.594362,,,,,,,,,60951434034.433365,5593909425.086975,156096449970.77942
2010-11-04,26336332766.389847,24434938453.49121,85240960467.68188,19564040932.941437,8185049957.824707,16272888685.703278,12719230830.16968,,4566906154.569626,,,114327099540.17639,12802061879.264832,84464362260.55145,13727346532.421112,47857442562.561035,4072378381.3476562,59811877500.15259,112909767730.90363,10224754660.781862,,,,,,,,,61930647123.89946,5640915685.9817505,159334518046.9513
2010-11-05,26198916045.43686,24163914001.56784,85080751870.11719,19521818296.83304,8204352532.485962,16589456686.258316,12736661420.837402,,4628309767.097473,,,114132876277.61841,12812227051.66626,84640200521.24023,13977247617.263794,47929970907.2113,4082813452.1484375,59564754739.57062,112909767730.90363,10209159365.219116,,,,,,,,,61764388498.84987,5686985049.018859,160758414272.53723
2010-11-08,25982956164.58893,24148334265.51819,84900534248.9624,19458465962.169647,8152879186.462402,16495236307.621002,12799422947.235107,,4616796535.831451,,,113567970619.65942,12769541912.79602,84477924651.16501,13981063249.988556,47936023692.855835,4064265600.5859375,59592202944.18335,112475473248.51991,10150676676.589966,,,,,,,,,61283986207.92389,5630574284.500122,161493325379.86755
2010-11-09,25767001056.756973,23983240727.82898,83659063000.94604,19314009667.755127,8141618745.422362,16694974252.223969,12611144068.03894,,4554433631.14357,,,113532653460.99854,12635374376.449585,84721350898.83804,13839896561.546326,47809076321.71631,3963409039.3066406,59766106410.217285,112579711396.56067,9868007485.88562,,,,,,,,,60988394623.60382,5580411111.351013,163226507415.6952
2010-11-10,25825901664.90555,23967669545.49408,85271006310.4248,19132108354.545597,8057965680.526733,16589456686.258316,12586738961.105347,,4557312370.296478,,,112897113485.71777,12574393035.02655,84599662660.12192,13719718783.683777,48050858487.16736,3954141540.5273438,59720340877.723694,112162800317.00134,10038578141.250612,,,,,,,,,60692783637.39967,5595553813.293457,164382009747.31445
2010-11-11,25786632471.466064,23908467574.95117,86192096260.37598,19121404338.619232,8056354569.549561,16502778605.222702,12757586109.6344,,4566906154.569626,,,112844148302.7649,12633341618.911743,84937776790.88593,13374430397.434235,48171742564.35394,3946023046.875,59399993265.15198,111798029067.76428,9987897724.16687,,,,,,,,,60286318046.32187,5621110171.051025,165999757476.57776
2010-11-12,25541231037.07313,23855523502.12097,85541304024.50562,19035795843.280792,8001659560.791016,16261578108.549118,12670417196.304321,,4518934645.185471,,,112402799924.92676,12606924079.193115,85100094136.1618,13256161022.052765,47657980857.84912,3925154095.4589844,59162045840.83557,111745920371.89484,9860212480.255127,,,,,,,,,60156985087.05139,5593663760.353088,164058526898.9563
2010-11-15,25835697484.69353,24413128191.61606,84960661831.51245,18982304647.29309,8012244464.84375,16306807027.339935,12503061865.90576,,4554433631.14357,,,113232520942.6117,12639441276.237488,85154186092.85355,13233269570.178986,47790963500.78583,3920519274.9023438,58960683055.30548,111676428273.20099,9707180422.424316,,,,,,,,,60544980084.48601,5619217709.632874,162879918649.59717
2010-11-16,25560870406.808853,23927172838.371277,83284412521.20972,18843194452.82364,7922694431.793213,16035466032.743454,12401946200.042725,,4498786346.691132,,,111467127431.25916,12507316190.414429,83963955669.63197,13101646066.379547,46793675993.84308,3840531188.964844,58612887238.12103,110217281007.3471,9269532569.229126,,,,,,,,,59473390744.543076,5551072239.234924,159320956223.06824
2010-11-17,25482338383.951187,24101615586.284637,83264231191.71143,18821800862.79297,7909665179.916382,16016623678.565025,12238076987.77771,,4520852366.832733,,,111325932681.88477,12535774795.944214,84559058438.68256,13076846212.024689,47367874484.78699,3900812420.6542974,58521350615.69214,109904597697.67761,9311447650.772095,,,,,,,,,59750523376.3504,5566215543.296814,159482681766.89148
